Subject,ROI,Condition,TTP_grand,PeakAmp_grand,Baseline,Peak_amp,Peak_time
SUB737,1,Cond1,3,1.8177196239629847,0.3625983174320539,1.9220131174973505,3
SUB737,1,Cond2,3,1.8177196239629847,0.3814455005701256,2.2837395613835056,4
SUB737,2,Cond1,3,1.8177196239629847,0.6239184410029494,3.07805560078663,4
SUB737,2,Cond2,3,1.8177196239629847,0.4866715092436978,2.5205845322128844,4
SUB737,3,Cond1,3,1.8177196239629847,0.3001531877584785,1.7786143937138115,3
SUB737,3,Cond2,3,1.8177196239629847,0.338348359813084,1.5529242795950156,4
SUB737,4,Cond1,3,1.8177196239629847,0.3223989775539177,2.4983112078342082,3
SUB737,4,Cond2,3,1.8177196239629847,0.5441649574726611,4.474384873228032,4
SUB737,5,Cond1,3,1.8177196239629847,0.014348707920792058,1.4235271468646868,3
SUB737,5,Cond2,3,1.8177196239629847,0.22446534741784047,1.3035601051643193,4
SUB737,6,Cond1,3,1.8177196239629847,0.22853354414468954,1.9902687704139381,3
SUB737,6,Cond2,3,1.8177196239629847,0.20087380048661818,2.40907684103812,3
SUB737,7,Cond1,3,1.8177196239629847,0.2557237100737099,1.2847591556101559,3
SUB737,7,Cond2,3,1.8177196239629847,0.263317347889374,2.926316623968948,3
SUB738,1,Cond1,4,1.4951773075063135,0.2597034816082124,1.855533156544055,4
SUB738,1,Cond2,4,1.4951773075063135,0.33044334530612246,2.0082434756462595,4
SUB738,2,Cond1,4,1.4951773075063135,0.19094791269841313,2.033099246512744,4
SUB738,2,Cond2,4,1.4951773075063135,0.33784279999999967,2.0006469323529426,4
SUB738,3,Cond1,4,1.4951773075063135,0.21804208246597315,1.539056159594342,4
SUB738,3,Cond2,4,1.4951773075063135,0.1631811405402505,1.3564480326450077,4
SUB738,4,Cond1,4,1.4951773075063135,0.16591425583756367,1.7117522362098132,4
SUB738,4,Cond2,4,1.4951773075063135,0.300457212446352,2.2714535715307584,4
SUB738,5,Cond1,4,1.4951773075063135,0.21277893817204296,1.878219804211469,4
SUB738,5,Cond2,4,1.4951773075063135,0.13243132844335798,1.1895252790026576,4
SUB738,6,Cond1,4,1.4951773075063135,0.1551877799442897,1.3348126727019491,4
SUB738,6,Cond2,4,1.4951773075063135,0.3291389271417139,2.054111873231917,4
SUB738,7,Cond1,4,1.4951773075063135,0.45199189920000016,3.0249270815999973,4
SUB738,7,Cond2,4,1.4951773075063135,0.21541738186813203,1.3804369652014645,4
SUB826,1,Cond1,4,1.4493450124290093,0.14882734457478025,1.6859370009775174,4
SUB826,1,Cond2,4,1.4493450124290093,0.2189575132575758,1.8759707503156566,4
SUB826,2,Cond1,4,1.4493450124290093,0.33306831975560064,2.9166443985064494,4
SUB826,2,Cond2,4,1.4493450124290093,0.1543828559720095,2.171097292865201,3
SUB826,3,Cond1,4,1.4493450124290093,0.12178254338330483,1.2527807256930004,4
SUB826,3,Cond2,4,1.4493450124290093,-0.043484350649350766,1.4802099124579116,4
SUB826,4,Cond1,4,1.4493450124290093,0.3366054780915285,3.3906152899088613,4
SUB826,4,Cond2,4,1.4493450124290093,0.12372972507552857,1.804852740433029,3
SUB826,5,Cond1,4,1.4493450124290093,0.13099808930219425,1.325377407327403,4
SUB826,5,Cond2,4,1.4493450124290093,0.04325274498327758,1.3738376822742477,4
SUB826,6,Cond1,4,1.4493450124290093,0.3055287467057103,1.5165634299658373,3
SUB826,6,Cond2,4,1.4493450124290093,0.13332087765089706,1.5928254768896148,3
SUB826,7,Cond1,4,1.4493450124290093,0.376956166,2.870596022666665,4
SUB826,7,Cond2,4,1.4493450124290093,-0.04229317948717944,1.8693048938746442,3
